Date,Day,Number of pages,Pages scraped,Number of articles,Section,Titles by page,Number of titles scraped on this page
2001/03/13,星期二,12,7,129,国际,"['扩大开放电信业', '经济学向心理学靠拢', '服务业──印度经济新亮点', '图片报道', '大亚湾核电站获核安全冠军', '泰国召开全国肃毒大会', '叙伊开通铁路客运线', '千余万人患“网络综合征”', '家庭美满的男性健康长寿', '科学家在南极海底发现铜']",10
2001/03/13,星期二,12,8,129,体育,"['女将军保龄球联谊赛举行', '全国象棋团体赛激战正酣', '多伦多自信申奥计划“无懈可击”', '庆“三八”女子保龄球公开赛结束', '图片报道', '老年人登山要讲科学', '全国汽车拉力赛首站赛事落幕', '一花独放不是春', '莫斯科国际跳水赛结束  中国队夺四金排名第一', '世界杯女子重剑团体赛  中国队惜败德国获亚军', '国际女足邀请赛  中国队不敌丹麦', '全国山地车冠军赛宣城站结束', '象棋电视快棋赛许银川闯入决赛']",13
2001/03/13,星期二,12,9,129,两会特刊,"['图片报道', '结构调整：大庆市的战略重点', '把提高农民收入放在突出位置', '世纪恢宏写新章', '香港与内地合作新契机', '老话题中新内容', '今日人大会议日程', '图片报道']",8
2001/03/13,星期二,12,10,129,两会纵横,"['要使国企真正成为市场竞争主体', '青岛致力建设现代化国际旅游城市', '既要开发  更要节约', '魂牵梦绕大草原', '关注水应该从水资源开始', '适时推进水资源市场化', '文化建设需要加大投入', '安全是头等大事', '古城保护刻不容缓', '构建绿色城镇体系', '喜见基层代表忙', '图片报道', '图片报道']",13
2001/03/13,星期二,12,11,129,两会建言,"['对“十五”计划的建议', '从战略高度认识以德治国', '调整产业结构  促进农民增收', '千方百计增加农民收入', '农民增收的重要出路', '从改革入手做好扶贫工作', '异地开发扶贫势在必行', '为企业创造良好外部环境', '分配机制多元化是创新重点', '实现有效益的快速发展', '因地制宜调整产业结构', '增加农民收入是一个系统工程', '抓住体制和科技创新的牛耳', '发展小城镇要形式多样', '掌握稳定工作的主动权', '以信息化带动工业化', '科教兴国  人才第一', '加大对西部地区科教扶持力度', '进一步改善和保护生态环境', '建立多元化股份体制']",20
2001/03/13,星期二,12,12,129,两会扫描,"['政协委员参观海外回归文物精品展', '要避免药厂重复建设', '申奥促发展  发展助申奥', '医改要注重区域规划', '中药现代化发展面临挑战', '姜昆从容谈“两会”', '“十五”腾飞的重要保证', '“一国两制”是香港繁荣稳定的基石', '图片报道', '图片报道', '改动百字  接轨世界', '加大投资  拉动经济', '安全生产离不开先进生产力']",13
2001/03/14,星期三,12,1,123,要闻,"['培养年轻干部是一项长期战略任务', '实现经济社会协调发展  团结带领群众抓好落实', '北京地区天气预报', '保证  动力  支持', '我国加快生态环境建设步伐', '人大工作要坚持党的领导', '吉布提共和国总统将访华']",7
2001/03/14,星期三,12,2,123,要闻,"['中国人民政治协商会议第九届全国委员会常务委员会工作报告', '实现经济社会协调发展  团结带领群众抓好落实', '保证  动力  支持']",3
2001/03/14,星期三,12,3,123,国际,"['美战机在科摆乌龙  炸弹误投六人惨死', '图片报道', '美日股市暴跌', '阿盟理事会会议闭幕', '欧佩克油价回升', '巴以取消官方会谈', '森喜朗再表辞职意向', '谴责日本教科书歪曲历史', '安南表态引争议', '韩朝部长级会谈推迟', '法重审“埃尔夫案”', '美决定打捞日渔船', '斐济重新确认总统', '巴清真寺发生血案', '图片报道', '图片报道', '阿巴米扬佛像被毁']",17
2001/03/14,星期三,12,4,123,要闻,"['加强立法监督工作  从源头上遏制腐败', '明天气象预报', '中国人民政治协商会议第九届全国委员会常务委员会关于政协九届三次会议以来提案工作情况的报告', '“上帝”得靠“上帝”保护', '贯彻“三个代表”重要思想  正确处理新形势下的人民内部矛盾  维护社会政治稳定', '我外交部发言人发表谈话']",6
2001/03/14,星期三,12,5,123,国民经济,"['第四批全国“百城万店无假货”活动示范街名单公布', '规范“订单农业”交易（经济时评）', '央行增投二百亿支农再贷款', '2月份居民消费价格总水平上涨0.1％', '“3·15”期间开展市场价格检查', '质监系统启动投诉举报专线', '18批“瘦肉精”现形', '图片报道', '虚假广告将被曝光']",9
2001/03/14,星期三,12,6,123,政治·法律·社会,"['诽谤他人终害己  保护劳模树正气', '多听听老百姓的声音', '检察机关教育培训五年规划出台', '贵阳人大执法检查项目向市民征集', '全国高校共青团工作会议召开', '安徽实行干部考察预告制', '抚顺“廉政账号”整治“灰色收入”', '全军计生和环保工作会议召开', '请农民上讲台', '我国安置帮教工作势头良好', '深圳“十五”构建反腐保廉体系', '连云港云台区法院争塑文明形象', '郴州先进引路开展学教活动', '图片报道']",14
2001/03/14,星期三,12,7,123,国际,"['日本警察管打假', '市长竞选与狗屎污染', '我所认识的西藏', '印尼发生六点七级地震', '俄传媒大亨再次入狱', '美宇航员完成太空行走', '图片报道', '图片报道']",8
2001/03/14,星期三,12,8,123,体育,"['何处飞来高佩查德', '新老明星笑傲全国象棋团体赛', '大运会跳水馆四月底竣工', '让中国足球做得更好', 'CBA全明星赛阵容出台', '足协加强乙级联赛组织管理', '走近伊达公子', '章钟称雄全美国际象棋公开赛']",8
2001/03/14,星期三,12,9,123,两会特刊,"['选贤任能  继往开来', '社区学院育通才', '打好基础  后来居上', '调整结构  再创优势', '热望农科到田头', '求贤若渴揽人才', '创新思路  突出特色', '谱写精神文明建设新篇章', '今日人大会议日程', '图片报道']",10
2001/03/14,星期三,12,10,123,两会纵横,"['做好准备  迎接“入世”', '确保农民增收要多管齐下', '扶贫不能“撒芝麻盐”', '“两会”农业热', '对外开放和外经贸发展将进入新阶段', '中国“入世”谈判进入最后阶段', '中国一直认真履行《中美农业合作协议》', '图片报道', '监管要用硬手段', '监管先要自身硬', '突破“瓶颈”才能适度超前发展']",11
2001/03/14,星期三,12,11,123,两会纵横,"['睹桔思党恩', '重视道德型经济的发展', '图片报道', '大力发展特色经济', '为早日实现祖国统一做出贡献', '努力实现三大战略目标', '依托优势  实现跨越', '摒弃立法中的部门利益', '发挥立法监督职能', '执法监督应讲实效', '为民族地区发展鼓与呼', '图片报道', '改进监督方式  加大监督力度', '业余“推销员”', '牢牢把握发展主题']",15
2001/03/14,星期三,12,12,123,两会扫描,"['人民网服务意识浓', '“两会”就在我们身边', '千方百计扩大就业', '图片报道', '依法治国迈出了坚实步伐', '健康话题牵动代表心', '加大大熊猫保护力度', '“我们感到满意”', '守护历史的文脉', '图片报道', '振兴装备制造业', '重视打击“蚂蚁搬家”式走私犯罪', '认真做好老龄工作', '千万不要忘记历史', '再造秀美山川完全可行']",15
2001/03/15,星期四,16,1,140,要闻,"['蓝图壮丽  贵在实干', '江泽民总书记致电祝贺', '抓住西部大开发机遇  促进民族地区健康发展', '九届人大四次会议主席团举行第三次会议', '朱镕基总理今与中外记者见面', '宁肯把困难估计得多一些', '西部开发仍需奉献精神', '留住西部高教人才', '卓越的战略远见', '图片报道', '李瑞环会见伊达公子', '北京地区天气预报']",12
2001/03/15,星期四,16,2,140,国内要闻,"['雷峰塔舍利函成功开启', '粤港澳警方在港商议打击跨境犯罪', '高检确定预防职务犯罪八大重点', '国家计委开通价格举报电话：12358', '陕西所有制结构调整成效显著', '吸引人才走了样  进京指标论价卖', '攀钢管理出新规  决策失误要追究', '单病种费用封顶  常见病药价让利', '乘客太少便甩客  这辆公交太离谱', '宜昌筹建野生动物世界', '汕头鼓励居民认栽认养树木绿地', '山西绿化太行山一期工程告捷', '江西七年三百多万人脱贫', '宜宾经济总量跃居四川第四', '维护消费者权益  让假货无处藏身']",15
2001/03/15,星期四,16,3,140,国际,"['老挝人革党“七大”闭幕', '美国股市“熊来了”', '将努力推进美中关系', '中国可望年内加入世贸组织', '图片报道', '日无资格成为安理会常任理事国', '联合国确认北约贫铀弹含核废料', '印驻华使馆举办画展', '穆塞韦尼再次当选乌总统', '新马可·波罗之旅在意发起', '罗干会见韩桑林']",11
2001/03/15,星期四,16,4,140,要闻,"['拒贿：设廉洁账户  举报：可秘密领奖', '栽得梧桐引凤来', '李长春贾庆林成思危分别参加广东北京河北团审议', '九届全国人大法律委员会关于中外合资经营企业法修正案草案审议结果的报告', '关于九届全国人大四次会议代表提出的议案的处理意见报告', '万名干部下基层进村入户办实事', '天津紧密联系实际  河南坚持责任到人', '黑龙江开设“581”廉政账户', '图片报道', '傅全有会见美军太平洋总部司令', '中国军队代表团出访蒙古国', '蓝图壮丽  贵在实干']",12
2001/03/15,星期四,16,5,140,国民经济,"['确保港澳居民吃上放心肉', '国土资源部提出把节约资源放在首位', '中日专家研讨节水对策', '不能把上市公司当“提款机”', '三至五年基本吃上“放心菜”', '今年粮食种植面积将继续减少', '进口安全质量许可：消费者的又一保护神', '图片报道', '国产手机企业将携手合作', '中石油在海外建加油站', '襄樊加快城市建设']",11
2001/03/15,星期四,16,6,140,教育·科技·文化·体育,"['科技攻关促五大作物增产', '王非执掌中国男篮教鞭', '观众创纪录  甲A还是火', '标题新闻', '图片报道', '京郊金盏乡通过环境管理体系认证', '北师大招收首批网络学生', '三江并流图片展亮相京城', '中外学者携手推动老年医学', '“移动商务”技术广受关注', '治疗糖尿病新药研制成功', '健康报爱心列车送医到新疆', '《中国流民史·近代卷》出版', '江河湖海唤清波', '联通租用中国电信长途电路', '一球定乾坤', '“中华环保世纪行”好新闻揭晓']",17
